Count,Name,Position X,Position Y,Position Z,ALT,COD,MAT
1,Attribute Definition,421012.9100,4805974.8300,1663.2900,,,
1,Attribute Definition,423430.3100,4807400.2900,1722.1000,,,
1,Attribute Definition,423430.3100,4807400.6900,1722.1000,,,
1,TCPOINT,421012.8100,4805975.1300,1663.2900,1663.290,,5781
1,Attribute Definition,423430.1100,4807400.4900,1722.1000,,,
1,Attribute Definition,423430.5100,4807398.8000,1722.3300,,,
1,TCPOINT,423430.5500,4807396.8100,1722.6900,1722.690,,5786
1,Attribute Definition,421010.9100,4805973.5400,1663.2600,,,
1,Attribute Definition,423430.6500,4807396.9100,1722.6900,,,
1,Point,423430.5500,4807396.8100,1722.6900,,,
1,Point,421011.0100,4805973.6400,1663.2600,,,
1,TCPOINT,421011.0100,4805973.6400,1663.2600,1663.260,,5787
1,Attribute Definition,421011.1100,4805973.3400,1663.2600,,,
1,Attribute Definition,421011.1100,4805973.7400,1663.2600,,,
1,Attribute Definition,423430.6500,4807396.5100,1722.6900,,,
1,Attribute Definition,421011.1500,4805973.8800,1663.1600,,,
1,Attribute Definition,421011.3500,4805973.6800,1663.1600,,,
1,Point,423430.4100,4807398.7000,1722.3300,,,
1,TCPOINT,423430.4100,4807398.7000,1722.3300,1722.330,,5784
1,TCPOINT,421011.2500,4805973.9800,1663.1600,1663.160,,5785
1,Attribute Definition,423430.4500,4807396.7100,1722.6900,,,
1,Attribute Definition,421011.3500,4805974.0800,1663.1600,,,
1,Point,421011.2500,4805973.9800,1663.1600,,,
1,TCPOINT,423431.8200,4807401.9700,1722.1200,1722.120,,5780
1,Attribute Definition,423432.2900,4807400.2400,1722.3600,,,
1,Attribute Definition,423432.4900,4807400.0400,1722.3600,,,
1,Point,421013.8500,4805976.3300,1663.2700,,,
1,TCPOINT,421013.8500,4805976.3300,1663.2700,1663.270,,5775
1,TCPOINT,423432.3900,4807400.3400,1722.3600,1722.360,,5776
1,Attribute Definition,421013.6000,4805975.6800,1663.1900,,,
1,Attribute Definition,423432.4900,4807400.4400,1722.3600,,,
1,Point,423432.3900,4807400.3400,1722.3600,,,
1,Attribute Definition,421013.9500,4805976.4300,1663.2700,,,
1,Attribute Definition,423432.1200,4807398.2300,1722.3800,,,
1,Attribute Definition,423432.1200,4807398.6300,1722.3800,,,
1,TCPOINT,421014.1000,4805977.2300,1663.1400,1663.140,,5773
1,Attribute Definition,423431.9200,4807398.4300,1722.3800,,,
1,Attribute Definition,421013.7500,4805976.2300,1663.2700,,,
1,Attribute Definition,421013.9500,4805976.0300,1663.2700,,,
1,Point,423432.0200,4807398.5300,1722.3800,,,
1,TCPOINT,423432.0200,4807398.5300,1722.3800,1722.380,,5774
1,Attribute Definition,421013.8000,4805975.4800,1663.1900,,,
1,Point,421013.5700,4805975.3900,1663.1500,,,
1,TCPOINT,421013.5700,4805975.3900,1663.1500,1663.150,,5779
1,Attribute Definition,421013.6700,4805975.0900,1663.1500,,,
1,Attribute Definition,421013.6700,4805975.4900,1663.1500,,,
1,Attribute Definition,423431.9200,4807402.0700,1722.1200,,,
1,Point,423431.8200,4807401.9700,1722.1200,,,
1,Attribute Definition,423431.7200,4807401.8700,1722.1200,,,
1,Attribute Definition,423431.9200,4807401.6700,1722.1200,,,
1,Attribute Definition,421013.4700,4805975.2900,1663.1500,,,
1,TCPOINT,421013.7000,4805975.7800,1663.1900,1663.190,,5777
1,Attribute Definition,423433.5200,4807401.1700,1722.3600,,,
1,Attribute Definition,421013.8000,4805975.8800,1663.1900,,,
1,Point,421013.7000,4805975.7800,1663.1900,,,
1,Point,423433.6200,4807401.2700,1722.3600,,,
1,TCPOINT,423433.6200,4807401.2700,1722.3600,1722.360,,5778
1,Attribute Definition,423433.7200,4807400.9700,1722.3600,,,
1,Attribute Definition,423433.7200,4807401.3700,1722.3600,,,
1,Attribute Definition,421009.0800,4805969.3300,1662.8400,,,
1,Point,421008.9800,4805969.2300,1662.8400,,,
1,Attribute Definition,421008.8800,4805969.1300,1662.8400,,,
1,Attribute Definition,421009.0800,4805968.9300,1662.8400,,,
1,Attribute Definition,423429.9900,4807401.8500,1721.6500,,,
1,Attribute Definition,423429.9900,4807402.2500,1721.6500,,,
1,TCPOINT,421008.9800,4805969.2300,1662.8400,1662.840,,5797
1,Attribute Definition,423429.7900,4807402.0500,1721.6500,,,
1,TCPOINT,423428.5600,4807401.0300,1721.7100,1721.710,,5796
1,Point,421007.9500,4805970.5000,1663.1200,,,
1,TCPOINT,421007.9500,4805970.5000,1663.1200,1663.120,,5795
1,Attribute Definition,421008.0500,4805970.2000,1663.1200,,,
1,Attribute Definition,421008.0500,4805970.6000,1663.1200,,,
1,Attribute Definition,423428.6600,4807401.1300,1721.7100,,,
1,Point,423428.5600,4807401.0300,1721.7100,,,
1,Attribute Definition,423428.4600,4807400.9300,1721.7100,,,
1,Attribute Definition,423428.6600,4807400.7300,1721.7100,,,
1,Point,423429.8900,4807402.1500,1721.6500,,,
1,Attribute Definition,421007.3100,4805967.8100,1663.0300,,,
1,Attribute Definition,421007.5100,4805967.6100,1663.0300,,,
1,Point,423430.2600,4807403.1800,1721.2000,,,
1,TCPOINT,423430.2600,4807403.1800,1721.2000,1721.200,,5800
1,TCPOINT,421007.4100,4805967.9100,1663.0300,1663.030,,5801
1,Attribute Definition,423429.3600,4807404.4600,1720.1400,,,
1,Attribute Definition,421007.5100,4805968.0100,1663.0300,,,
1,Point,421007.4100,4805967.9100,1663.0300,,,
1,Attribute Definition,423430.3600,4807403.2800,1721.2000,,,
1,Attribute Definition,421007.4700,4805968.7900,1663.1600,,,
1,Attribute Definition,421007.4700,4805969.1900,1663.1600,,,
1,TCPOINT,423429.8900,4807402.1500,1721.6500,1721.650,,5798
1,Attribute Definition,421007.2700,4805968.9900,1663.1600,,,
1,Attribute Definition,423430.1600,4807403.0800,1721.2000,,,
1,Attribute Definition,423430.3600,4807402.8800,1721.2000,,,
1,Point,421007.3700,4805969.0900,1663.1600,,,
1,TCPOINT,421007.3700,4805969.0900,1663.1600,1663.160,,5799
1,Attribute Definition,421007.8500,4805970.4000,1663.1200,,,
1,Attribute Definition,423427.4200,4807396.5800,1722.9200,,,
1,Attribute Definition,423427.4200,4807396.9800,1722.9200,,,
1,TCPOINT,421010.5400,4805972.6700,1663.0000,1663.000,,5789
1,Attribute Definition,423427.2200,4807396.7800,1722.9200,,,
1,Attribute Definition,421010.3600,4805972.3300,1663.2400,,,
1,Attribute Definition,421010.5600,4805972.1300,1663.2400,,,
1,Point,423427.3200,4807396.8800,1722.9200,,,
1,TCPOINT,423427.3200,4807396.8800,1722.9200,1722.920,,5790
1,Point,421010.5400,4805972.6700,1663.0000,,,
1,Attribute Definition,423429.1400,4807395.8700,1723.1300,,,
1,Point,423429.0400,4807395.7700,1723.1300,,,
1,Attribute Definition,423428.9400,4807395.6700,1723.1300,,,
1,Attribute Definition,423429.1400,4807395.4700,1723.1300,,,
1,Attribute Definition,421010.6400,4805972.3700,1663.0000,,,
1,Attribute Definition,421010.6400,4805972.7700,1663.0000,,,
1,TCPOINT,423429.0400,4807395.7700,1723.1300,1723.130,,5788
1,Attribute Definition,421010.4400,4805972.5700,1663.0000,,,
1,Attribute Definition,421010.5600,4805972.5300,1663.2400,,,
1,TCPOINT,421009.3900,4805970.3900,1663.0400,1663.040,,5793
1,Attribute Definition,423427.4100,4807399.9100,1721.9100,,,
1,Attribute Definition,421009.4900,4805970.4900,1663.0400,,,
1,Point,421009.3900,4805970.3900,1663.0400,,,
1,Point,423427.5100,4807400.0100,1721.9100,,,
1,TCPOINT,423427.5100,4807400.0100,1721.9100,1721.910,,5794
1,Attribute Definition,423427.6100,4807399.7100,1721.9100,,,
1,Attribute Definition,423427.6100,4807400.1100,1721.9100,,,
1,Attribute Definition,421009.4900,4805970.0900,1663.0400,,,
1,Attribute Definition,423426.6300,4807398.7100,1722.3000,,,
1,Attribute Definition,423426.8300,4807398.5100,1722.3000,,,
1,Point,421010.4600,4805972.4300,1663.2400,,,
1,TCPOINT,421010.4600,4805972.4300,1663.2400,1663.240,,5791
1,TCPOINT,423426.7300,4807398.8100,1722.3000,1722.300,,5792
1,Attribute Definition,421009.2900,4805970.2900,1663.0400,,,
1,Attribute Definition,423426.8300,4807398.9100,1722.3000,,,
1,Point,423426.7300,4807398.8100,1722.3000,,,
1,Point,421014.1000,4805977.2300,1663.1400,,,
1,Point,423438.6800,4807398.3700,1722.2600,,,
1,TCPOINT,423438.6800,4807398.3700,1722.2600,1722.260,,5754
1,Attribute Definition,423438.7800,4807398.0700,1722.2600,,,
1,Attribute Definition,423438.7800,4807398.4700,1722.2600,,,
1,Attribute Definition,421011.7800,4805981.0900,1663.8300,,,
1,Point,421011.6800,4805980.9900,1663.8300,,,
1,Attribute Definition,421011.5800,4805980.8900,1663.8300,,,
1,Attribute Definition,421011.7800,4805980.6900,1663.8300,,,
1,Attribute Definition,423438.5800,4807398.2700,1722.2600,,,
1,TCPOINT,423439.9600,4807397.8200,1722.0200,1722.020,,5752
1,Attribute Definition,421010.2500,4805980.0900,1664.2100,,,
1,Attribute Definition,423440.0600,4807397.9200,1722.0200,,,
1,Point,423439.9600,4807397.8200,1722.0200,,,
1,Point,421010.3500,4805980.1900,1664.2100,,,
1,TCPOINT,421010.3500,4805980.1900,1664.2100,1664.210,,5753
1,Attribute Definition,421010.4500,4805979.8900,1664.2100,,,
1,Attribute Definition,421010.4500,4805980.2900,1664.2100,,,
1,TCPOINT,421011.6800,4805980.9900,1663.8300,1663.830,,5755
1,Attribute Definition,423437.7500,4807395.8500,1722.4600,,,
1,Attribute Definition,423437.7500,4807396.2500,1722.4600,,,
1,TCPOINT,421012.6300,4805981.6300,1664.0300,1664.030,,5757
1,Attribute Definition,423437.5500,4807396.0500,1722.4600,,,
1,Attribute Definition,421012.6700,4805982.6500,1664.0100,,,
1,Attribute Definition,421012.8700,4805982.4500,1664.0100,,,
1,Point,423437.6500,4807396.1500,1722.4600,,,
1,TCPOINT,423437.6500,4807396.1500,1722.4600,1722.460,,5758
1,Point,421012.6300,4805981.6300,1664.0300,,,
1,Attribute Definition,423438.5900,4807397.0500,1722.3300,,,
1,Point,423438.4900,4807396.9500,1722.3300,,,
1,Attribute Definition,423438.3900,4807396.8500,1722.3300,,,
1,Attribute Definition,423438.5900,4807396.6500,1722.3300,,,
1,Attribute Definition,421012.7300,4805981.3300,1664.0300,,,
1,Attribute Definition,421012.7300,4805981.7300,1664.0300,,,
1,TCPOINT,423438.4900,4807396.9500,1722.3300,1722.330,,5756
1,Attribute Definition,421012.5300,4805981.5300,1664.0300,,,
1,Attribute Definition,423440.0600,4807397.5200,1722.0200,,,
1,Attribute Definition,421009.5500,4805978.0300,1664.1100,,,
1,Point,421009.4500,4805977.9300,1664.1100,,,
1,Attribute Definition,421009.3500,4805977.8300,1664.1100,,,
1,Attribute Definition,421009.5500,4805977.6300,1664.1100,,,
1,Attribute Definition,423440.2500,4807396.0100,1721.7200,,,
1,Attribute Definition,423440.2500,4807396.4100,1721.7200,,,
1,TCPOINT,421009.4500,4805977.9300,1664.1100,1664.110,,5747
1,Attribute Definition,423440.0500,4807396.2100,1721.7200,,,
1,TCPOINT,423440.5000,4807395.3100,1721.6200,1721.620,,5746
1,Point,421009.1900,4805976.8600,1663.8400,,,
1,TCPOINT,421009.1900,4805976.8600,1663.8400,1663.840,,5745
1,Attribute Definition,421009.2900,4805976.5600,1663.8400,,,
1,Attribute Definition,421009.2900,4805976.9600,1663.8400,,,
1,Attribute Definition,423440.6000,4807395.4100,1721.6200,,,
1,Point,423440.5000,4807395.3100,1721.6200,,,
1,Attribute Definition,423440.4000,4807395.2100,1721.6200,,,
1,Attribute Definition,423440.6000,4807395.0100,1721.6200,,,
1,Point,423440.1500,4807396.3100,1721.7200,,,
1,Attribute Definition,421010.2600,4805979.4200,1664.0400,,,
1,Attribute Definition,421010.4600,4805979.2200,1664.0400,,,
1,Point,423439.4900,4807396.9700,1722.0500,,,
1,TCPOINT,423439.4900,4807396.9700,1722.0500,1722.050,,5750
1,TCPOINT,421010.3600,4805979.5200,1664.0400,1664.040,,5751
1,Attribute Definition,423439.8600,4807397.7200,1722.0200,,,
1,Attribute Definition,421010.4600,4805979.6200,1664.0400,,,
1,Point,421010.3600,4805979.5200,1664.0400,,,
1,Attribute Definition,423439.5900,4807397.0700,1722.0500,,,
1,Attribute Definition,421010.0700,4805978.5400,1664.2000,,,
1,Attribute Definition,421010.0700,4805978.9400,1664.2000,,,
1,TCPOINT,423440.1500,4807396.3100,1721.7200,1721.720,,5748
1,Attribute Definition,421009.8700,4805978.7400,1664.2000,,,
1,Attribute Definition,423439.3900,4807396.8700,1722.0500,,,
1,Attribute Definition,423439.5900,4807396.6700,1722.0500,,,
1,Point,421009.9700,4805978.8400,1664.2000,,,
1,TCPOINT,421009.9700,4805978.8400,1664.2000,1664.200,,5749
1,TCPOINT,423434.3300,4807398.3200,1722.3800,1722.380,,5768
1,Attribute Definition,421013.7600,4805978.7800,1663.4100,,,
1,Attribute Definition,423434.4300,4807398.4200,1722.3800,,,
1,Point,423434.3300,4807398.3200,1722.3800,,,
1,Point,421013.8600,4805978.8800,1663.4100,,,
1,TCPOINT,421013.8600,4805978.8800,1663.4100,1663.410,,5769
1,Attribute Definition,421013.9600,4805978.5800,1663.4100,,,
1,Attribute Definition,421013.9600,4805978.9800,1663.4100,,,
1,Attribute Definition,423434.4300,4807398.0200,1722.3800,,,
1,Attribute Definition,421015.8100,4805979.8000,1663.1100,,,
1,Attribute Definition,421016.0100,4805979.6000,1663.1100,,,
1,Point,423435.2000,4807400.2100,1722.4100,,,
1,TCPOINT,423435.2000,4807400.2100,1722.4100,1722.410,,5766
1,TCPOINT,421015.9100,4805979.9000,1663.1100,1663.110,,5767
1,Attribute Definition,423434.2300,4807398.2200,1722.3800,,,
1,Attribute Definition,421016.0100,4805980.0000,1663.1100,,,
1,Point,421015.9100,4805979.9000,1663.1100,,,
1,Attribute Definition,423434.3600,4807396.6100,1722.3800,,,
1,Attribute Definition,423432.8900,4807396.5000,1722.5600,,,
1,Point,423432.7900,4807396.4000,1722.5600,,,
1,Attribute Definition,423432.6900,4807396.3000,1722.5600,,,
1,Attribute Definition,423432.8900,4807396.1000,1722.5600,,,
1,Attribute Definition,421014.2000,4805976.9300,1663.1400,,,
1,Attribute Definition,421014.2000,4805977.3300,1663.1400,,,
1,TCPOINT,423432.7900,4807396.4000,1722.5600,1722.560,,5772
1,Attribute Definition,421014.0000,4805977.1300,1663.1400,,,
1,TCPOINT,421013.6600,4805978.2000,1663.4700,1663.470,,5771
1,Point,423434.4600,4807396.7100,1722.3800,,,
1,TCPOINT,423434.4600,4807396.7100,1722.3800,1722.380,,5770
1,Attribute Definition,423434.5600,4807396.4100,1722.3800,,,
1,Attribute Definition,423434.5600,4807396.8100,1722.3800,,,
1,Attribute Definition,421013.7600,4805978.3000,1663.4700,,,
1,Point,421013.6600,4805978.2000,1663.4700,,,
1,Attribute Definition,421013.5600,4805978.1000,1663.4700,,,
1,Attribute Definition,421013.7600,4805977.9000,1663.4700,,,
1,Attribute Definition,423435.3000,4807400.3100,1722.4100,,,
1,Point,421014.7300,4805981.9900,1663.5000,,,
1,TCPOINT,421014.7300,4805981.9900,1663.5000,1663.500,,5761
1,Attribute Definition,421014.8300,4805981.6900,1663.5000,,,
1,Attribute Definition,421014.8300,4805982.0900,1663.5000,,,
1,Attribute Definition,423436.1800,4807398.4300,1722.3100,,,
1,Point,423436.0800,4807398.3300,1722.3100,,,
1,Attribute Definition,423435.9800,4807398.2300,1722.3100,,,
1,Attribute Definition,423436.1800,4807398.0300,1722.3100,,,
1,Attribute Definition,421014.6300,4805981.8900,1663.5000,,,
1,TCPOINT,421012.7700,4805982.7500,1664.0100,1664.010,,5759
1,Attribute Definition,423436.2000,4807396.6500,1722.3600,,,
1,Attribute Definition,421012.8700,4805982.8500,1664.0100,,,
1,Point,421012.7700,4805982.7500,1664.0100,,,
1,Point,423436.3000,4807396.7500,1722.3600,,,
1,TCPOINT,423436.3000,4807396.7500,1722.3600,1722.360,,5760
1,Attribute Definition,423436.4000,4807396.4500,1722.3600,,,
1,Attribute Definition,423436.4000,4807396.8500,1722.3600,,,
1,TCPOINT,423436.0800,4807398.3300,1722.3100,1722.310,,5762
1,Attribute Definition,421016.0900,4805979.8000,1663.0300,,,
1,Attribute Definition,421016.0900,4805980.2000,1663.0300,,,
1,TCPOINT,423436.7400,4807399.7800,1722.2600,1722.260,,5764
1,Attribute Definition,421015.8900,4805980.0000,1663.0300,,,
1,Attribute Definition,423435.1000,4807400.1100,1722.4100,,,
1,Attribute Definition,423435.3000,4807399.9100,1722.4100,,,
1,Point,421015.9900,4805980.1000,1663.0300,,,
1,TCPOINT,421015.9900,4805980.1000,1663.0300,1663.030,,5765
1,Point,423436.7400,4807399.7800,1722.2600,,,
1,Attribute Definition,421014.9800,4805981.6000,1663.4600,,,
1,Point,421014.8800,4805981.5000,1663.4600,,,
1,Attribute Definition,421014.7800,4805981.4000,1663.4600,,,
1,Attribute Definition,421014.9800,4805981.2000,1663.4600,,,
1,Attribute Definition,423436.8400,4807399.4800,1722.2600,,,
1,Attribute Definition,423436.8400,4807399.8800,1722.2600,,,
1,TCPOINT,421014.8800,4805981.5000,1663.4600,1663.460,,5763
1,Attribute Definition,423436.6400,4807399.6800,1722.2600,,,
1,Attribute Definition,423436.1900,4807404.8600,1717.6500,,,
1,Attribute Definition,423436.1900,4807405.2600,1717.6500,,,
1,TCPOINT,423435.4100,4807406.2300,1717.4200,1717.420,,5839
1,Attribute Definition,423435.9900,4807405.0600,1717.6500,,,
1,Attribute Definition,423437.7500,4807405.4900,1717.1500,,,
1,Attribute Definition,423437.9500,4807405.2900,1717.1500,,,
1,Point,423436.0900,4807405.1600,1717.6500,,,
1,TCPOINT,423436.0900,4807405.1600,1717.6500,1717.650,,5840
1,Point,423435.4100,4807406.2300,1717.4200,,,
1,Attribute Definition,423433.9400,4807404.5700,1717.5600,,,
1,Point,423433.8400,4807404.4700,1717.5600,,,
1,Attribute Definition,423433.7400,4807404.3700,1717.5600,,,
1,Attribute Definition,423433.9400,4807404.1700,1717.5600,,,
1,Attribute Definition,423435.5100,4807405.9300,1717.4200,,,
1,Attribute Definition,423435.5100,4807406.3300,1717.4200,,,
1,TCPOINT,423433.8400,4807404.4700,1717.5600,1717.560,,5838
1,Attribute Definition,423435.3100,4807406.1300,1717.4200,,,
1,Attribute Definition,423437.9500,4807405.6900,1717.1500,,,
1,TCPOINT,423439.6100,4807407.7100,1716.4800,1716.480,,5843
1,Attribute Definition,423440.0100,4807406.4100,1716.5700,,,
1,Attribute Definition,423439.7100,4807407.8100,1716.4800,,,
1,Point,423439.6100,4807407.7100,1716.4800,,,
1,Point,423440.1100,4807406.5100,1716.5700,,,
1,TCPOINT,423440.1100,4807406.5100,1716.5700,1716.570,,5844
1,Attribute Definition,423440.2100,4807406.2100,1716.5700,,,
1,Attribute Definition,423440.2100,4807406.6100,1716.5700,,,
1,Attribute Definition,423439.7100,4807407.4100,1716.4800,,,
1,Attribute Definition,423437.8100,4807407.7300,1716.5800,,,
1,Attribute Definition,423438.0100,4807407.5300,1716.5800,,,
1,Point,423437.8500,4807405.5900,1717.1500,,,
1,TCPOINT,423437.8500,4807405.5900,1717.1500,1717.150,,5841
1,TCPOINT,423437.9100,4807407.8300,1716.5800,1716.580,,5842
1,Attribute Definition,423439.5100,4807407.6100,1716.4800,,,
1,Attribute Definition,423438.0100,4807407.9300,1716.5800,,,
1,Point,423437.9100,4807407.8300,1716.5800,,,
1,TCPOINT,423432.2300,4807404.7500,1717.7800,1717.780,,5837
1,Attribute Definition,423429.6300,4807407.5200,1717.5400,,,
1,Attribute Definition,423429.8300,4807407.3200,1717.5400,,,
1,Point,423430.9800,4807408.6600,1717.1500,,,
1,TCPOINT,423430.9800,4807408.6600,1717.1500,1717.150,,5832
1,TCPOINT,423429.7300,4807407.6200,1717.5400,1717.540,,5833
1,Attribute Definition,423430.1500,4807406.2300,1717.7300,,,
1,Attribute Definition,423429.8300,4807407.7200,1717.5400,,,
1,Point,423429.7300,4807407.6200,1717.5400,,,
1,Attribute Definition,423431.0800,4807408.7600,1717.1500,,,
1,Attribute Definition,423429.9700,4807408.7900,1717.1000,,,
1,Attribute Definition,423429.9700,4807409.1900,1717.1000,,,
1,TCPOINT,423430.9600,4807409.4900,1716.9300,1716.930,,5830
1,Attribute Definition,423429.7700,4807408.9900,1717.1000,,,
1,Attribute Definition,423430.8800,4807408.5600,1717.1500,,,
1,Attribute Definition,423431.0800,4807408.3600,1717.1500,,,
1,Point,423429.8700,4807409.0900,1717.1000,,,
1,TCPOINT,423429.8700,4807409.0900,1717.1000,1717.100,,5831
1,Attribute Definition,423430.3500,4807406.0300,1717.7300,,,
1,Point,423432.7400,4807406.6900,1717.6400,,,
1,TCPOINT,423432.7400,4807406.6900,1717.6400,1717.640,,5836
1,Attribute Definition,423432.8400,4807406.3900,1717.6400,,,
1,Attribute Definition,423432.8400,4807406.7900,1717.6400,,,
1,Attribute Definition,423432.3300,4807404.8500,1717.7800,,,
1,Point,423432.2300,4807404.7500,1717.7800,,,
1,Attribute Definition,423432.1300,4807404.6500,1717.7800,,,
1,Attribute Definition,423432.3300,4807404.4500,1717.7800,,,
1,Attribute Definition,423432.6400,4807406.5900,1717.6400,,,
1,TCPOINT,423430.2500,4807406.3300,1717.7300,1717.730,,5834
1,Attribute Definition,423431.4000,4807407.2400,1717.5200,,,
1,Attribute Definition,423430.3500,4807406.4300,1717.7300,,,
1,Point,423430.2500,4807406.3300,1717.7300,,,
1,Point,423431.5000,4807407.3400,1717.5200,,,
1,TCPOINT,423431.5000,4807407.3400,1717.5200,1717.520,,5835
1,Attribute Definition,423431.6000,4807407.0400,1717.5200,,,
1,Attribute Definition,423431.6000,4807407.4400,1717.5200,,,
1,Attribute Definition,423446.7000,4807403.7200,1718.1800,,,
1,Point,423446.6000,4807403.6200,1718.1800,,,
1,Attribute Definition,423446.5000,4807403.5200,1718.1800,,,
1,Attribute Definition,423446.7000,4807403.3200,1718.1800,,,
1,Attribute Definition,423448.0800,4807403.7400,1717.7500,,,
1,Attribute Definition,423448.0800,4807404.1400,1717.7500,,,
1,TCPOINT,423446.6000,4807403.6200,1718.1800,1718.180,,5854
1,Attribute Definition,423447.8800,4807403.9400,1717.7500,,,
1,TCPOINT,423445.8500,4807404.6100,1718.2800,1718.280,,5853
1,Point,423446.7800,4807406.1900,1717.8500,,,
1,TCPOINT,423446.7800,4807406.1900,1717.8500,1717.850,,5852
1,Attribute Definition,423446.8800,4807405.8900,1717.8500,,,
1,Attribute Definition,423446.8800,4807406.2900,1717.8500,,,
1,Attribute Definition,423445.9500,4807404.7100,1718.2800,,,
1,Point,423445.8500,4807404.6100,1718.2800,,,
1,Attribute Definition,423445.7500,4807404.5100,1718.2800,,,
1,Attribute Definition,423445.9500,4807404.3100,1718.2800,,,
1,Point,423447.9800,4807404.0400,1717.7500,,,
1,Attribute Definition,423449.9400,4807401.5900,1717.8500,,,
1,Attribute Definition,423450.1400,4807401.3900,1717.8500,,,
1,Point,423448.0000,4807402.1400,1718.2600,,,
1,TCPOINT,423448.0000,4807402.1400,1718.2600,1718.260,,5857
1,TCPOINT,423450.0400,4807401.6900,1717.8500,1717.850,,5858
1,Attribute Definition,423449.0600,4807399.9800,1717.9600,,,
1,Attribute Definition,423450.1400,4807401.7900,1717.8500,,,
1,Point,423450.0400,4807401.6900,1717.8500,,,
1,Attribute Definition,423448.1000,4807402.2400,1718.2600,,,
1,Attribute Definition,423449.0800,4807402.5200,1718.0100,,,
1,Attribute Definition,423449.0800,4807402.9200,1718.0100,,,
1,TCPOINT,423447.9800,4807404.0400,1717.7500,1717.750,,5855
1,Attribute Definition,423448.8800,4807402.7200,1718.0100,,,
1,Attribute Definition,423447.9000,4807402.0400,1718.2600,,,
1,Attribute Definition,423448.1000,4807401.8400,1718.2600,,,
1,Point,423448.9800,4807402.8200,1718.0100,,,
1,TCPOINT,423448.9800,4807402.8200,1718.0100,1718.010,,5856
1,Attribute Definition,423446.6800,4807406.0900,1717.8500,,,
1,Attribute Definition,423443.0200,4807407.5800,1716.9100,,,
1,Attribute Definition,423443.0200,4807407.9800,1716.9100,,,
1,TCPOINT,423441.2300,4807408.2300,1716.5300,1716.530,,5846
1,Attribute Definition,423442.8200,4807407.7800,1716.9100,,,
1,Attribute Definition,423443.0000,4807406.5300,1717.2500,,,
1,Attribute Definition,423443.2000,4807406.3300,1717.2500,,,
1,Point,423442.9200,4807407.8800,1716.9100,,,
1,TCPOINT,423442.9200,4807407.8800,1716.9100,1716.910,,5847
1,Point,423441.2300,4807408.2300,1716.5300,,,
1,Attribute Definition,423441.6000,4807406.8500,1716.9300,,,
1,Point,423441.5000,4807406.7500,1716.9300,,,
1,Attribute Definition,423441.4000,4807406.6500,1716.9300,,,
1,Attribute Definition,423441.6000,4807406.4500,1716.9300,,,
1,Attribute Definition,423441.3300,4807407.9300,1716.5300,,,
1,Attribute Definition,423441.3300,4807408.3300,1716.5300,,,
1,TCPOINT,423441.5000,4807406.7500,1716.9300,1716.930,,5845
1,Attribute Definition,423441.1300,4807408.1300,1716.5300,,,
1,Attribute Definition,423443.2000,4807406.7300,1717.2500,,,
1,TCPOINT,423445.4700,4807407.4000,1717.7900,1717.790,,5850
1,Attribute Definition,423444.9000,4807406.0100,1717.9500,,,
1,Attribute Definition,423445.5700,4807407.5000,1717.7900,,,
1,Point,423445.4700,4807407.4000,1717.7900,,,
1,Point,423445.0000,4807406.1100,1717.9500,,,
1,TCPOINT,423445.0000,4807406.1100,1717.9500,1717.950,,5851
1,Attribute Definition,423445.1000,4807405.8100,1717.9500,,,
1,Attribute Definition,423445.1000,4807406.2100,1717.9500,,,
1,Attribute Definition,423445.5700,4807407.1000,1717.7900,,,
1,Attribute Definition,423444.1300,4807407.6700,1717.3800,,,
1,Attribute Definition,423444.3300,4807407.4700,1717.3800,,,
1,Point,423443.1000,4807406.6300,1717.2500,,,
1,TCPOINT,423443.1000,4807406.6300,1717.2500,1717.250,,5848
1,TCPOINT,423444.2300,4807407.7700,1717.3800,1717.380,,5849
1,Attribute Definition,423445.3700,4807407.3000,1717.7900,,,
1,Attribute Definition,423444.3300,4807407.8700,1717.3800,,,
1,Point,423444.2300,4807407.7700,1717.3800,,,
1,Point,423430.9600,4807409.4900,1716.9300,,,
1,Point,421003.8800,4805963.4400,1662.7100,,,
1,TCPOINT,421003.8800,4805963.4400,1662.7100,1662.710,,5811
1,Attribute Definition,421003.9800,4805963.1400,1662.7100,,,
1,Attribute Definition,421003.9800,4805963.5400,1662.7100,,,
1,Attribute Definition,423423.8400,4807404.3100,1719.7100,,,
1,Point,423423.7400,4807404.2100,1719.7100,,,
1,Attribute Definition,423423.6400,4807404.1100,1719.7100,,,
1,Attribute Definition,423423.8400,4807403.9100,1719.7100,,,
1,Attribute Definition,421003.7800,4805963.3400,1662.7100,,,
1,TCPOINT,421004.6900,4805964.6000,1662.7600,1662.760,,5809
1,Attribute Definition,423424.0100,4807402.6500,1720.4100,,,
1,Attribute Definition,421004.7900,4805964.7000,1662.7600,,,
1,Point,421004.6900,4805964.6000,1662.7600,,,
1,Point,423424.1100,4807402.7500,1720.4100,,,
1,TCPOINT,423424.1100,4807402.7500,1720.4100,1720.410,,5810
1,Attribute Definition,423424.2100,4807402.4500,1720.4100,,,
1,Attribute Definition,423424.2100,4807402.8500,1720.4100,,,
1,TCPOINT,423423.7400,4807404.2100,1719.7100,1719.710,,5812
1,Attribute Definition,421003.1900,4805961.7000,1662.6000,,,
1,Attribute Definition,421003.1900,4805962.1000,1662.6000,,,
